url,name,price,timestamp
https://www.disco.com.ar/milanesa-nalga-2/p,Milanesa Nalga,7999.0,2024-08-09T16:28:38.636130
https://www.disco.com.ar/milanesa-cuadrada/p,Milanesa Cuadrada,9819.0,2024-08-09T16:28:39.429225
https://www.disco.com.ar/bife-angosto-3/p,Bife Angosto,6999.0,2024-08-09T16:28:39.879878
https://www.disco.com.ar/milanesa-nalga-2/p,Milanesa Nalga,7999.0,2024-08-09T16:38:52.718277
https://www.disco.com.ar/milanesa-cuadrada/p,Milanesa Cuadrada,9819.0,2024-08-09T16:38:53.254627
